puzzle_type,puzzle_idx,final_status,position,cnn_prediction,cnn_confidence,true_digit,true_digit_rank,true_digit_prob,confusion_type,full_ranking
hexasudoku_16x16,84,uncorrectable,"(4, 1)",16,0.8946771025657654,3,2,0.09693923592567444,3->G,"[(16, 0.8946771025657654), (3, 0.09693923592567444), (9, 0.006357274483889341), (11, 0.0015479943249374628), (5, 0.00038830042467452586)]"
hexasudoku_16x16,85,two,"(7, 8)",7,0.8788468241691589,1,2,0.08467046916484833,1->7,"[(7, 0.8788468241691589), (1, 0.08467046916484833), (2, 0.03403206169605255), (3, 0.0023041260428726673), (9, 0.00011527987226145342)]"
hexasudoku_16x16,85,two,"(7, 9)",12,0.7349861264228821,14,2,0.2650139629840851,E->C,"[(12, 0.7349861264228821), (14, 0.2650139629840851), (15, 1.3223186434707657e-10), (16, 6.819292353021922e-11), (13, 4.752188903891022e-14)]"
hexasudoku_16x16,86,two,"(5, 13)",12,0.9116764664649963,16,2,0.0881575420498848,G->C,"[(12, 0.9116764664649963), (16, 0.0881575420498848), (6, 0.00016596204659435898), (14, 5.989530538208498e-10), (5, 3.535235437723827e-10)]"
hexasudoku_16x16,86,two,"(12, 9)",12,0.9979887008666992,14,2,0.002011299831792712,E->C,"[(12, 0.9979887008666992), (14, 0.002011299831792712), (16, 2.626041094647147e-12), (6, 1.0957595643562926e-13), (15, 4.444882894231615e-15)]"
hexasudoku_16x16,87,uncorrectable,"(2, 5)",14,0.8216812610626221,10,2,0.1782989799976349,A->E,"[(14, 0.8216812610626221), (10, 0.1782989799976349), (13, 1.7166421457659453e-05), (12, 2.4214316454163054e-06), (2, 1.945178667028813e-07)]"
hexasudoku_16x16,87,uncorrectable,"(3, 11)",12,0.8176111578941345,14,2,0.18238882720470428,E->C,"[(12, 0.8176111578941345), (14, 0.18238882720470428), (2, 1.716035508136926e-10), (6, 1.319912651398525e-10), (16, 5.74755781163061e-12)]"
hexasudoku_16x16,87,uncorrectable,"(6, 4)",12,0.9904470443725586,14,2,0.00955294445157051,E->C,"[(12, 0.9904470443725586), (14, 0.00955294445157051), (16, 8.83660811190623e-10), (15, 2.799371845441101e-11), (6, 5.617373970492889e-13)]"
hexasudoku_16x16,87,uncorrectable,"(7, 10)",14,0.9024745225906372,16,2,0.09736022353172302,G->E,"[(14, 0.9024745225906372), (16, 0.09736022353172302), (15, 0.000161927702720277), (11, 3.2360205750592286e-06), (10, 6.639269400920966e-08)]"
hexasudoku_16x16,88,uncorrectable,"(5, 2)",10,0.6931552290916443,4,2,0.3068447411060333,4->A,"[(10, 0.6931552290916443), (4, 0.3068447411060333), (15, 1.147533694734193e-07), (6, 1.2094916179705706e-08), (1, 6.097976013030859e-10)]"
hexasudoku_16x16,88,uncorrectable,"(5, 8)",14,0.983075737953186,11,5,1.5175409540102436e-11,B->E,"[(14, 0.983075737953186), (12, 0.016924191266298294), (16, 7.562698800533951e-10), (15, 4.460439517739445e-10), (11, 1.5175409540102436e-11)]"
hexasudoku_16x16,88,uncorrectable,"(5, 10)",10,0.996740996837616,2,2,0.003259021556004882,2->A,"[(10, 0.996740996837616), (2, 0.003259021556004882), (3, 1.0043417653093911e-08), (12, 7.657611433842249e-09), (7, 3.354083677464814e-09)]"
hexasudoku_16x16,88,uncorrectable,"(11, 9)",10,0.996740996837616,2,2,0.003259021556004882,2->A,"[(10, 0.996740996837616), (2, 0.003259021556004882), (3, 1.0043417653093911e-08), (12, 7.657611433842249e-09), (7, 3.354083677464814e-09)]"
hexasudoku_16x16,88,uncorrectable,"(13, 10)",10,0.8941444754600525,14,2,0.08316117525100708,E->A,"[(10, 0.8941444754600525), (14, 0.08316117525100708), (13, 0.014516877941787243), (1, 0.0055830650962889194), (15, 0.0012610816629603505)]"
hexasudoku_16x16,89,uncorrectable,"(0, 12)",11,0.8541384339332581,13,2,0.14584887027740479,D->B,"[(11, 0.8541384339332581), (13, 0.14584887027740479), (1, 6.524484433612088e-06), (16, 5.632111424347386e-06), (12, 4.5018126115792256e-07)]"
hexasudoku_16x16,89,uncorrectable,"(1, 15)",14,0.9986618757247925,10,2,0.0010136229684576392,A->E,"[(14, 0.9986618757247925), (10, 0.0010136229684576392), (12, 0.0003195016470272094), (13, 4.943788098898949e-06), (2, 1.9967443254387263e-09)]"
hexasudoku_16x16,89,uncorrectable,"(14, 11)",10,0.6684069633483887,13,2,0.3314014673233032,D->A,"[(10, 0.6684069633483887), (13, 0.3314014673233032), (2, 0.00018903432646766305), (14, 2.609486955407192e-06), (16, 1.0473634182162073e-09)]"
hexasudoku_16x16,90,single,"(11, 11)",13,0.6776836514472961,10,2,0.21256297826766968,A->D,"[(13, 0.6776836514472961), (10, 0.21256297826766968), (7, 0.09685524553060532), (12, 0.010942371562123299), (15, 0.0014278737362474203)]"
hexasudoku_16x16,91,uncorrectable,"(12, 9)",2,0.5038491487503052,13,2,0.49236151576042175,D->2,"[(2, 0.5038491487503052), (13, 0.49236151576042175), (16, 0.003573634661734104), (10, 0.00017685223428998142), (15, 2.7120651793666184e-05)]"
hexasudoku_16x16,93,two,"(5, 7)",10,0.749082624912262,16,2,0.2509039640426636,G->A,"[(10, 0.749082624912262), (16, 0.2509039640426636), (15, 1.2059973414579872e-05), (14, 1.0440236337672104e-06), (11, 2.5548183657519985e-07)]"
hexasudoku_16x16,93,two,"(7, 8)",1,0.7532796859741211,2,2,0.24480262398719788,2->1,"[(1, 0.7532796859741211), (2, 0.24480262398719788), (10, 0.0016534705646336079), (7, 0.00016995439364109188), (14, 8.358561899513006e-05)]"
hexasudoku_16x16,94,two,"(8, 12)",5,0.5460846424102783,15,2,0.44841092824935913,F->5,"[(5, 0.5460846424102783), (15, 0.44841092824935913), (14, 0.0054799532517790794), (16, 2.4076016416074708e-05), (7, 2.3781500146924373e-07)]"
hexasudoku_16x16,94,two,"(9, 6)",4,0.5197436213493347,9,2,0.4802563190460205,9->4,"[(4, 0.5197436213493347), (9, 0.4802563190460205), (7, 2.922335085031591e-08), (1, 2.1044122000546395e-09), (8, 2.9015323477210586e-10)]"
hexasudoku_16x16,95,uncorrectable,"(4, 6)",7,0.46538057923316956,3,2,0.4594784379005432,3->7,"[(7, 0.46538057923316956), (3, 0.4594784379005432), (5, 0.07462113350629807), (9, 0.00043161981739103794), (8, 8.462790719931945e-05)]"
hexasudoku_16x16,95,uncorrectable,"(8, 3)",16,0.7402935028076172,15,3,0.021498609334230423,F->G,"[(16, 0.7402935028076172), (7, 0.23151372373104095), (15, 0.021498609334230423), (5, 0.006693472154438496), (3, 3.207505585578474e-07)]"
hexasudoku_16x16,95,uncorrectable,"(10, 1)",9,0.9840971231460571,4,2,0.015902580693364143,4->9,"[(9, 0.9840971231460571), (4, 0.015902580693364143), (1, 2.3432380658050533e-07), (16, 1.8275464697126154e-08), (8, 1.1591492210527576e-08)]"
hexasudoku_16x16,96,two,"(0, 10)",6,0.5116817951202393,16,2,0.4881712794303894,G->6,"[(6, 0.5116817951202393), (16, 0.4881712794303894), (11, 0.00014570578059647232), (12, 8.748596656005247e-07), (5, 3.9077741575965774e-07)]"
hexasudoku_16x16,96,two,"(0, 15)",12,0.8531070947647095,14,2,0.1468929499387741,E->C,"[(12, 0.8531070947647095), (14, 0.1468929499387741), (10, 3.936674541904495e-09), (16, 1.9189478894787726e-09), (13, 1.6198011820733882e-09)]"
hexasudoku_16x16,97,uncorrectable,"(3, 5)",10,0.6931552290916443,4,2,0.3068447411060333,4->A,"[(10, 0.6931552290916443), (4, 0.3068447411060333), (15, 1.147533694734193e-07), (6, 1.2094916179705706e-08), (1, 6.097976013030859e-10)]"
hexasudoku_16x16,98,two,"(2, 9)",14,0.8216812610626221,10,2,0.1782989799976349,A->E,"[(14, 0.8216812610626221), (10, 0.1782989799976349), (13, 1.7166421457659453e-05), (12, 2.4214316454163054e-06), (2, 1.945178667028813e-07)]"
hexasudoku_16x16,98,two,"(15, 5)",10,0.8293243050575256,16,2,0.17008346319198608,G->A,"[(10, 0.8293243050575256), (16, 0.17008346319198608), (13, 0.00026747077936306596), (2, 0.00020325568038970232), (14, 8.541806164430454e-05)]"
hexasudoku_16x16,99,uncorrectable,"(1, 5)",9,0.9840971231460571,4,2,0.015902580693364143,4->9,"[(9, 0.9840971231460571), (4, 0.015902580693364143), (1, 2.3432380658050533e-07), (16, 1.8275464697126154e-08), (8, 1.1591492210527576e-08)]"
hexasudoku_16x16,99,uncorrectable,"(1, 8)",13,0.9997501969337463,12,2,0.00024886257597245276,C->D,"[(13, 0.9997501969337463), (12, 0.00024886257597245276), (10, 4.853364430346119e-07), (14, 4.283234034119232e-07), (11, 4.6547413146136307e-10)]"
hexasudoku_16x16,99,uncorrectable,"(2, 8)",12,0.9443439245223999,16,2,0.055601369589567184,G->C,"[(12, 0.9443439245223999), (16, 0.055601369589567184), (11, 5.0519225624157116e-05), (14, 3.876493792631663e-06), (13, 1.904254105511427e-07)]"
hexasudoku_16x16,99,uncorrectable,"(10, 8)",1,0.9381850361824036,6,2,0.04363458231091499,6->1,"[(1, 0.9381850361824036), (6, 0.04363458231091499), (12, 0.017104366794228554), (2, 0.0008260666509158909), (14, 0.00024292973103001714)]"
hexasudoku_16x16,99,uncorrectable,"(12, 2)",10,0.9999990463256836,13,2,8.555597332815523e-07,D->A,"[(10, 0.9999990463256836), (13, 8.555597332815523e-07), (4, 1.786130781056272e-07), (7, 2.5874635767308973e-09), (1, 1.307735308930802e-10)]"
